Index,Time,(((supercap).sampler_).iRefree_).adc_val_
13882,13.883988,459.268341
13883,13.884981,459.999023
13884,13.885987,459.59082
13885,13.886981,458.777527
13886,13.887990,459.113922
13887,13.888984,459.601074
13888,13.889988,460.047607
13889,13.891009,459.539429
13890,13.891997,458.8396
13891,13.892980,459.994324
13892,13.893986,459.365753
13893,13.894980,459.712128
13894,13.895986,459.26004
13895,13.896980,460.190582
13896,13.897989,459.158936
13897,13.898982,459.095551
13898,13.899988,459.093292
13899,13.900983,459.037048
13900,13.902001,459.187073
13901,13.902983,459.268494
13902,13.903989,460.026367
13903,13.904982,459.747925
13904,13.905989,459.980804
13905,13.906983,459.460419
13906,13.908130,459.200378
13907,13.908985,459.595917
13908,13.909982,458.881897
13909,13.910989,459.704376
13910,13.912009,458.751831
13911,13.913000,459.165741
13912,13.913982,459.575043
13913,13.914989,459.669586
13914,13.915983,459.185791
13915,13.916989,459.242249
13916,13.917988,458.946533
13917,13.918981,459.327362
13918,13.919989,458.65976
13919,13.920983,459.175262
13920,13.921989,459.105804
13921,13.923009,459.516937
13922,13.924000,459.241791
13923,13.924983,459.072388
13924,13.925989,459.554321
13925,13.926984,458.890991
13926,13.927981,458.413788
13927,13.928987,459.136139
13928,13.929981,459.125885
13929,13.930987,459.129089
13930,13.931980,459.565826
13931,13.932987,460.087036
13932,13.933983,459.790283
13933,13.934999,459.456726
13934,13.935983,459.171021
13935,13.936989,459.685883
13936,13.937985,459.93399
13937,13.938991,459.177734
13938,13.939984,459.342102
13939,13.940989,458.890564
13940,13.941983,459.146393
13941,13.942989,458.557434
13942,13.943984,458.815125
13943,13.944990,459.398163
13944,13.946004,459.893555
13945,13.946984,459.756805
13946,13.947983,459.639221
13947,13.948989,459.167938
13948,13.949983,459.264099
13949,13.950989,459.346466
13950,13.951982,460.324097
13951,13.952988,458.890503
13952,13.953982,459.345703
13953,13.954987,459.415741
13954,13.955980,459.532532
13955,13.957001,459.483673
13956,13.957987,459.860321
13957,13.958980,459.401184
13958,13.959987,459.660278
13959,13.960979,460.208008
13960,13.961986,459.700073
13961,13.962992,459.53772
13962,13.964064,459.890015
13963,13.964983,459.358093
13964,13.965990,459.725861
13965,13.967009,459.239838
13966,13.968136,459.205475
13967,13.968981,459.359711
13968,13.969987,459.720428
13969,13.970980,459.875336
13970,13.971987,458.755646
13971,13.972981,458.956238
13972,13.973988,460.019257
13973,13.974981,459.66745
13974,13.975988,459.819183
13975,13.976983,459.31842
13976,13.977981,459.259064
13977,13.978995,459.926727
13978,13.979989,459.190735
13979,13.980984,459.476074
13980,13.981990,459.374664
13981,13.982984,459.335327
13982,13.983990,459.351654
13983,13.984984,459.534851
13984,13.985979,459.072845
13985,13.986986,459.022888
13986,13.987983,460.332031
13987,13.989016,458.754486
13988,13.990003,459.094238
13989,13.990986,459.433624
13990,13.991980,459.070984
13991,13.992986,459.446899
13992,13.993979,459.273376
13993,13.994986,459.502075
13994,13.995981,459.457397
13995,13.996988,459.600861
13996,13.997986,458.951141
13997,13.998979,459.610809
13998,13.999986,459.310242
13999,14.001003,458.950439
14000,14.001985,458.948029
14001,14.002990,458.605652
14002,14.003982,459.164917
14003,14.004988,459.345062
14004,14.005984,459.277893
14005,14.007085,459.480804
14006,14.007983,458.979462
14007,14.008990,459.385651
14008,14.009983,459.213593
14009,14.011027,459.963623
14010,14.011984,460.262085
14011,14.012990,459.39386
14012,14.013984,460.107788
14013,14.014991,459.584747
14014,14.015985,460.214478
14015,14.016979,459.36676
14016,14.017988,459.195099
14017,14.018982,459.71109
14018,14.020004,460.216064
14019,14.020984,459.846802
14020,14.021995,459.398254
14021,14.022989,459.255676
14022,14.023983,458.612732
14023,14.024989,459.240417
14024,14.025983,459.48938
14025,14.026988,459.537445
14026,14.027986,459.502014
14027,14.028979,459.239838
14028,14.029987,459.728729
14029,14.030980,460.160858
14030,14.031987,459.536835
14031,14.033004,460.300262
14032,14.033986,459.892273
14033,14.034992,459.062592
14034,14.035986,458.853577
14035,14.036978,459.929291
14036,14.037990,459.705994
14037,14.038983,459.406036
14038,14.039991,459.747925
14039,14.040985,459.857483
14040,14.041978,459.402161
14041,14.043071,459.679291
14042,14.043990,459.570007
14043,14.044985,460.355347
14044,14.045979,459.46579
14045,14.046986,460.429565
14046,14.047983,460.605438
14047,14.048990,460.280792
14048,14.049984,459.641846
14049,14.050990,459.330963
14050,14.051983,459.647095
14051,14.052979,459.699677
14052,14.053994,460.103271
14053,14.054989,459.431274
14054,14.055984,460.016052
14055,14.056990,458.996887
14056,14.057987,459.871155
14057,14.058981,459.733643
14058,14.059988,459.467407
14059,14.060981,459.987579
14060,14.061990,460.381622
14061,14.062984,460.112152
14062,14.063991,458.751434
14063,14.065004,459.300201
14064,14.065986,459.71759
14065,14.066981,459.012115
14066,14.067990,459.255402
14067,14.068983,458.897644
14068,14.069989,459.448456
14069,14.070981,459.299927
14070,14.071988,459.59082
14071,14.073002,459.0578
14072,14.073983,459.634186
14073,14.074989,459.519714
14074,14.075997,459.654327
14075,14.076990,459.204041
14076,14.077989,459.303589
14077,14.078983,459.421265
14078,14.079989,458.62384
14079,14.080982,458.849792
14080,14.081988,458.54303
14081,14.082981,458.89328
14082,14.083987,459.540161
14083,14.084979,460.084503
14084,14.086017,458.880402
14085,14.086988,459.421051
14086,14.087985,459.263916
14087,14.088991,459.681763
14088,14.089985,459.72699
14089,14.090989,459.452362
14090,14.091985,459.429474
14091,14.092991,459.441864
14092,14.093986,459.499817
14093,14.094979,459.07608
14094,14.095985,458.965393
14095,14.097003,459.501495
14096,14.097986,459.69455
14097,14.098981,459.597015
14098,14.099986,459.477539
14099,14.100981,459.33548
14100,14.101988,460.134125
14101,14.102982,459.920166
14102,14.103988,459.586151
14103,14.104982,460.029755
14104,14.105988,459.858276
14105,14.106982,459.714478
14106,14.107997,459.670776
14107,14.108979,459.622894
14108,14.109987,460.115387
14109,14.110983,459.895477
14110,14.111990,459.51236
14111,14.112985,460.097626
14112,14.113991,459.729736
14113,14.114985,459.397736
14114,14.115992,459.203125
14115,14.116986,459.462616
14116,14.118071,459.583679
14117,14.118990,459.839447
14118,14.119985,459.510529
14119,14.120991,459.869049
14120,14.121986,459.550812
14121,14.122979,459.521027
14122,14.123986,460.4776
14123,14.124981,459.068848
14124,14.125989,459.91861
14125,14.126983,459.896942
14126,14.127980,459.280182
14127,14.129013,459.167969
14128,14.130001,459.253845
14129,14.130996,459.218842
14130,14.131991,459.52594
14131,14.132985,459.033478
14132,14.133979,459.746887
14133,14.134985,459.707764
14134,14.135991,459.149017
14135,14.136985,459.347809
14136,14.137982,459.234741
14137,14.138988,458.543091
14138,14.139983,459.533966
14139,14.140998,459.381592
14140,14.141979,459.564545
14141,14.142986,458.887604
14142,14.143981,460.020538
14143,14.144987,459.160706
14144,14.145981,459.155518
14145,14.146987,459.82074
14146,14.147983,459.707825
14147,14.148990,459.663269
14148,14.149983,459.750732
14149,14.150989,458.834656
14150,14.151996,459.360931
14151,14.152989,459.00296
14152,14.153984,459.309845
14153,14.154990,459.711121
14154,14.155984,458.969574
14155,14.156991,459.950439
14156,14.157987,459.033142
14157,14.158981,459.316315
14158,14.159987,459.030701
14159,14.160981,459.105835
14160,14.161987,459.091217
14161,14.163005,459.592621
14162,14.163986,459.240082
14163,14.164981,458.725464
14164,14.165987,459.212189
14165,14.166981,459.210022
14166,14.167989,459.338074
14167,14.168983,459.962006
14168,14.169989,459.366058
14169,14.170984,459.447723
14170,14.171991,459.847717
14171,14.172985,460.34375
14172,14.173996,459.559662
14173,14.174980,459.546417
14174,14.175986,459.405243
14175,14.176980,458.98587
14176,14.177990,458.675262
14177,14.178984,459.248993
14178,14.179990,459.049469
14179,14.180984,459.242615
14180,14.181980,458.914032
14181,14.182987,459.762085
14182,14.184039,459.452057
14183,14.184984,459.827026
14184,14.185991,458.866699
14185,14.186985,459.065704
14186,14.187983,459.161591
14187,14.188989,459.03064
14188,14.190101,459.588867
14189,14.190982,459.292847
14190,14.191989,460.231964
14191,14.192983,459.808624
14192,14.193990,459.414856
14193,14.194999,460.396057
14194,14.195983,459.654907
14195,14.196990,460.05658
14196,14.197988,459.343079
14197,14.198982,459.634216
14198,14.199988,459.461121
14199,14.200981,459.267059
14200,14.201987,459.436981
14201,14.202981,459.758728
14202,14.203987,459.537109
14203,14.205042,458.915741
14204,14.205986,459.601685
14205,14.206980,459.546021
14206,14.207989,459.382477
14207,14.208983,459.665955
14208,14.209989,459.368713
14209,14.210983,459.551941
14210,14.211989,459.503357
14211,14.212984,459.464966
14212,14.213990,459.247955
14213,14.214983,459.832123
14214,14.216007,459.534363
14215,14.216987,459.286377
14216,14.217985,459.610657
14217,14.218990,459.381989
14218,14.219984,459.820526
14219,14.220990,459.004852
14220,14.221984,459.089264
14221,14.222989,459.530945
14222,14.223982,459.538147
14223,14.224989,459.464417
14224,14.225984,458.812134
14225,14.226998,459.41394
14226,14.227983,459.363464
14227,14.228989,459.923218
14228,14.229983,459.347137
14229,14.230990,459.22757
14230,14.231984,459.072327
14231,14.232989,459.10907
14232,14.233982,459.113251
14233,14.234989,458.941772
14234,14.235983,459.672913
14235,14.237016,458.973358
14236,14.238002,459.244354
14237,14.238984,459.595398
14238,14.239991,459.67746
14239,14.240985,458.852051
14240,14.241979,459.507935
14241,14.242986,459.561157
14242,14.243979,459.77359
14243,14.244987,459.084167
14244,14.245981,459.546356
14245,14.246988,459.793701
14246,14.248006,459.495239
14247,14.248987,459.463318
14248,14.249982,459.239594
14249,14.250988,459.096497
14250,14.251982,458.947754
14251,14.252989,459.169189
14252,14.253984,458.713379
14253,14.254991,459.567444
14254,14.255985,459.720306
14255,14.256991,460.056458
14256,14.258055,459.589447
14257,14.258985,459.763702
14258,14.259991,459.849518
14259,14.260986,459.409851
14260,14.261980,460.303558
14261,14.262987,459.245056
14262,14.263982,459.299103
14263,14.265063,458.82373
14264,14.265982,459.430115
14265,14.266988,459.484406
14266,14.267984,459.482605
14267,14.269059,459.503967
14268,14.269991,459.28891
14269,14.270986,458.458923
14270,14.271979,459.290588
14271,14.272985,459.647217
14272,14.273991,459.478668
14273,14.274985,459.075073
14274,14.275990,459.678619
14275,14.276983,458.574768
14276,14.277981,458.675934
14277,14.278988,459.526978
14278,14.280001,459.999634
14279,14.280986,459.394226
14280,14.281979,460.053314
14281,14.282986,459.978821
14282,14.283980,458.966431
14283,14.284985,459.430756
14284,14.285979,460.119629
14285,14.286985,459.519531
14286,14.287982,459.208893
14287,14.288988,458.916779
14288,14.290003,459.141052
14289,14.290984,459.123199
14290,14.291979,459.600677
14291,14.292986,459.884552
14292,14.293981,459.525024
14293,14.294987,458.307648
14294,14.295980,459.784271
14295,14.296986,458.95636
14296,14.297983,458.769836
14297,14.298988,459.819824
14298,14.299983,459.180328
14299,14.301004,459.065826
14300,14.301989,459.292633
14301,14.302983,459.415436
14302,14.303988,459.212311
14303,14.304982,459.490845
14304,14.305988,459.775238
14305,14.306984,460.192566
14306,14.308006,458.985443
14307,14.308987,459.866699
14308,14.309982,459.419128
14309,14.311102,459.492279
14310,14.311984,459.62793
14311,14.312979,459.177246
14312,14.313986,459.071503
14313,14.314980,459.057373
14314,14.315986,459.390991
14315,14.316980,459.751617
14316,14.317990,458.93988
14317,14.318985,459.936798
14318,14.319979,459.014557
14319,14.320986,458.977539
14320,14.322005,459.587402
14321,14.322989,459.136963
14322,14.323984,459.615509
14323,14.324991,458.726959
14324,14.325985,459.395081
14325,14.326979,458.999542
14326,14.327989,459.092804
14327,14.328982,459.279541
14328,14.329989,459.863464
14329,14.330983,459.080872
14330,14.332102,459.12973
14331,14.332984,459.230774
14332,14.333979,458.65155
14333,14.334985,458.880676
14334,14.335991,459.062317
14335,14.336985,459.489349
14336,14.337982,459.70929
14337,14.338988,459.70932
14338,14.339982,459.714355
14339,14.340988,459.787903
14340,14.341983,459.501587
14341,14.343001,459.540802
14342,14.343982,459.463745
14343,14.344989,459.133026
14344,14.345982,459.706238
14345,14.346988,458.985352
14346,14.347984,459.121368
14347,14.348989,460.191589
14348,14.349985,459.5979
14349,14.350991,459.914062
14350,14.351985,459.231934
14351,14.352979,458.463867
14352,14.353997,459.049957
14353,14.354991,460.182037
14354,14.355984,459.881989
14355,14.356990,459.482666
14356,14.357988,459.210907
14357,14.358981,459.673737
14358,14.359987,459.818359
14359,14.360981,459.890839
14360,14.361987,460.502838
14361,14.362981,459.523437
14362,14.364017,459.377167
14363,14.364982,458.919342
14364,14.365989,459.46698
14365,14.366984,459.622772
14366,14.367981,459.207367
14367,14.368987,458.70285
14368,14.369981,459.283691
14369,14.370987,458.927185
14370,14.371981,459.244324
14371,14.372987,459.177338
14372,14.373984,458.822784
14373,14.374990,458.883179
14374,14.376005,458.477173
14375,14.376987,458.956238
14376,14.377984,459.573395
14377,14.378991,459.770416
14378,14.379985,459.42807
14379,14.380978,459.583221
14380,14.381986,459.064941
14381,14.382981,459.266937
14382,14.383989,460.208832
14383,14.384983,459.916504
14384,14.386077,459.961517
14385,14.386984,459.884827
14386,14.387982,458.908417
14387,14.388989,458.898743
14388,14.389984,459.003723
14389,14.390990,460.415649
14390,14.391984,459.860046
14391,14.392991,459.179504
14392,14.393985,458.885376
14393,14.394991,459.465607
14394,14.395984,459.117798
14395,14.397020,458.81955
14396,14.397984,460.122284
14397,14.398991,459.407959
14398,14.399985,459.639404
14399,14.400979,459.388794
14400,14.401985,459.930084
14401,14.402991,459.973022
14402,14.403984,458.886047
14403,14.404991,458.775726
14404,14.405984,459.125183
14405,14.406991,459.163574
14406,14.407988,459.195099
14407,14.409002,459.135071
14408,14.409983,458.950012
14409,14.410990,459.44873
14410,14.411984,459.440033
14411,14.412990,458.696381
14412,14.413984,459.002197
14413,14.414990,459.621185
14414,14.416010,458.98111
14415,14.416999,458.778076
14416,14.417984,458.529694
14417,14.419026,459.577545
14418,14.419991,458.280945
14419,14.420985,458.654449
14420,14.421991,459.097321
14421,14.422985,459.418365
14422,14.423990,459.694275
14423,14.424983,459.847473
14424,14.425990,459.538544
14425,14.426984,458.830353
14426,14.427981,459.19043
14427,14.428987,458.523499
14428,14.429997,458.636047
14429,14.430990,459.378784
14430,14.431985,459.692535
14431,14.432979,459.465149
14432,14.433986,459.043243
14433,14.434980,459.591797
14434,14.435987,459.467072
14435,14.436981,458.940765
14436,14.437991,459.569489
14437,14.438985,459.024384
14438,14.440005,459.838684
14439,14.441006,459.450012
14440,14.441988,459.6875
14441,14.442982,459.59494
14442,14.443989,459.131714
14443,14.444982,459.429291
14444,14.445990,459.019653
14445,14.446984,458.471436
14446,14.447982,459.755981
14447,14.448986,459.270386
14448,14.449982,459.273163
14449,14.451043,459.459656
14450,14.451986,459.129944
14451,14.452980,459.43396
14452,14.453987,458.580994
14453,14.454983,459.036621
14454,14.455990,459.400055
14455,14.456985,459.35788
14456,14.457980,459.049164
14457,14.458988,459.502655
14458,14.460084,459.650177
14459,14.460991,459.143372
14460,14.462006,459.131165
14461,14.462987,459.914307
14462,14.463980,458.948181
14463,14.464987,459.452637
14464,14.465981,459.008972
14465,14.467012,459.304169
14466,14.468000,459.288208
14467,14.468982,460.094513
14468,14.469989,459.632629
14469,14.470983,459.267853
14470,14.472003,459.595764
14471,14.472984,459.599548
14472,14.473980,458.997131
14473,14.474986,459.247742
14474,14.475980,459.584534
14475,14.476987,459.689026
14476,14.477984,458.49176
14477,14.478989,459.34436
14478,14.479983,458.728577
14479,14.480989,459.621857
14480,14.481981,459.256561
14481,14.482994,459.240692
14482,14.483988,459.979706
14483,14.484982,459.855316
14484,14.485988,459.598175
14485,14.486981,459.264404
14486,14.487990,459.642792
14487,14.488984,459.517609
14488,14.489991,459.709076
14489,14.490984,458.884949
14490,14.491991,459.047546
14491,14.493046,459.30484
14492,14.493989,459.085907
14493,14.494984,458.635864
14494,14.495990,459.297302
14495,14.496983,459.515656
14496,14.497981,459.429901
14497,14.498988,459.365753
14498,14.499983,459.469147
14499,14.500990,459.272949
14500,14.501984,459.786835
14501,14.502990,459.931061
14502,14.504033,459.137604
14503,14.504989,459.627136
14504,14.505983,459.532623
14505,14.506990,459.176544
14506,14.507988,459.154602
14507,14.508982,459.002899
14508,14.509989,458.824738
14509,14.510983,458.736389
14510,14.511990,458.105896
14511,14.512986,459.041779
14512,14.513981,458.495178
14513,14.514999,459.067261
14514,14.515983,458.834045
14515,14.516990,458.741791
14516,14.517988,459.398407
14517,14.518998,458.674255
14518,14.519980,458.435181
14519,14.520987,459.015106
14520,14.521982,459.669128
14521,14.522989,459.527069
14522,14.523984,459.625641
14523,14.524990,458.886536
14524,14.526003,458.74646
14525,14.526984,458.793732
14526,14.527981,459.45285
14527,14.528986,458.825989
14528,14.529980,459.327271
14529,14.530986,458.075195
14530,14.531979,458.439301
14531,14.532985,458.887756
14532,14.533979,459.424133
14533,14.534985,459.165558
14534,14.536070,458.643707
14535,14.536988,458.908569
14536,14.537986,458.787079
14537,14.538978,459.374878
14538,14.539985,459.071747
14539,14.540980,458.330811
14540,14.541986,458.468323
14541,14.542980,459.489227
14542,14.543986,458.969452
14543,14.544979,458.698517
14544,14.545986,459.091187
14545,14.547000,459.41272
14546,14.547984,458.912933
14547,14.548978,459.4711
14548,14.549985,459.428162
14549,14.550992,458.222748
14550,14.551985,458.096802
14551,14.552991,458.857361
14552,14.553983,459.410767
14553,14.554990,459.182312
14554,14.555985,458.410767
14555,14.557068,459.256256
14556,14.557991,459.350616
14557,14.558984,458.800537
14558,14.559991,459.139862
14559,14.560986,459.408508
14560,14.561991,459.676361
14561,14.562985,459.19281
14562,14.563979,459.087738
14563,14.564986,458.832184
14564,14.565981,459.168304
14565,14.566987,458.92868
14566,14.568006,458.800751
14567,14.568988,459.434296
14568,14.569984,459.263458
14569,14.570991,459.138214
14570,14.571985,458.591461
14571,14.572979,458.169434
14572,14.573987,458.94812
14573,14.574980,458.84787
14574,14.575987,458.440552
14575,14.576998,458.713135
14576,14.578008,459.610291
14577,14.578998,459.289307
14578,14.579979,459.632568
14579,14.580986,458.701416
14580,14.581979,459.157837
14581,14.582986,459.249451
14582,14.583982,459.681366
14583,14.584988,459.705414
14584,14.585983,459.298065
14585,14.586990,459.960876
14586,14.587986,459.608185
14587,14.589008,459.390686
14588,14.590007,459.904694
14589,14.590989,459.798889
14590,14.591981,459.044739
14591,14.592988,459.253052
14592,14.593982,459.080536
14593,14.594987,459.661224
14594,14.595981,459.236206
14595,14.596986,458.754028
14596,14.597984,460.011688
14597,14.598990,458.728455
14598,14.600022,459.279083
14599,14.600985,459.320435
14600,14.601979,459.288483
14601,14.602985,459.933289
14602,14.603979,459.033508
14603,14.604985,458.317444
14604,14.605979,458.667542
14605,14.606985,459.012268
14606,14.607983,459.444458
14607,14.608990,459.801331
14608,14.609984,459.802307
14609,14.610990,459.447357
14610,14.611996,459.473846
14611,14.612990,459.11087
14612,14.613983,459.358154
14613,14.614989,459.395142
14614,14.615982,460.087524
14615,14.616989,459.934204
14616,14.617987,459.001373
14617,14.618981,460.145996
14618,14.619987,459.712433
14619,14.620980,459.889832
14620,14.622005,459.773071
14621,14.622987,458.792053
14622,14.623981,458.899048
14623,14.624987,457.928925
14624,14.625980,458.576477
14625,14.626987,458.493408
14626,14.627984,459.88089
14627,14.628990,459.168365
14628,14.629985,459.458923
14629,14.630991,459.343597
14630,14.631985,458.790344
14631,14.633000,458.752747
14632,14.633984,459.400818
14633,14.634997,459.254852
14634,14.635979,459.722168
14635,14.636986,459.381348
14636,14.637984,459.04953
14637,14.638990,458.982422
14638,14.639984,459.125916
14639,14.640990,459.550201
14640,14.641986,459.40564
14641,14.643005,459.684296
14642,14.644001,458.653137
14643,14.644983,459.076233
14644,14.645991,459.334564
14645,14.646986,459.573456
14646,14.647983,459.668152
14647,14.648990,459.267792
14648,14.649983,459.17572
14649,14.650990,458.757721
14650,14.651984,459.13327
14651,14.652990,459.116913
14652,14.653985,459.38089
14653,14.655001,458.905273
14654,14.655983,458.519867
14655,14.656990,459.338654
14656,14.657988,458.869354
14657,14.658980,459.503418
14658,14.659986,458.395813
14659,14.660979,459.478546
14660,14.661986,459.079224
14661,14.662978,459.004517
14662,14.663985,459.509521
14663,14.664991,459.239227
14664,14.666003,458.531555
14665,14.666984,459.520813
14666,14.667979,459.198059
14667,14.668986,459.213074
14668,14.669981,458.869141
14669,14.670988,458.428894
14670,14.671981,458.699097
14671,14.672988,459.596039
14672,14.673981,459.464996
14673,14.674987,458.91568
14674,14.676018,459.066132
14675,14.676990,459.198853
14676,14.677989,458.802368
14677,14.678982,458.967957
14678,14.679988,458.92099
14679,14.680982,459.72226
14680,14.681988,458.729889
14681,14.682981,459.512054
14682,14.683987,459.501343
14683,14.684981,458.955414
14684,14.685987,459.514099
14685,14.687003,459.312561
14686,14.687987,458.982086
14687,14.688983,459.10144
14688,14.689989,458.335815
14689,14.690983,458.740509
14690,14.691989,458.722595
14691,14.692983,458.996185
14692,14.693989,458.874176
14693,14.694998,458.828918
14694,14.695981,458.412964
14695,14.696987,459.317139
14696,14.697994,458.738739
14697,14.698988,458.704315
14698,14.699983,458.339966
14699,14.700989,458.741974
14700,14.701983,459.126984
14701,14.702989,458.996307
14702,14.703985,459.409637
14703,14.704992,459.097687
14704,14.705987,459.039612
14705,14.706980,459.33432
14706,14.708016,459.355255
14707,14.709008,459.229401
14708,14.709990,459.222778
14709,14.710985,458.73172
14710,14.711979,459.133026
14711,14.712986,459.223694
14712,14.713980,459.367737
14713,14.714986,458.832489
14714,14.715979,459.012512
14715,14.716987,458.633301
14716,14.717986,459.610992
14717,14.719002,459.221527
14718,14.719985,458.947327
14719,14.720979,459.14978
14720,14.721986,458.847412
14721,14.722980,459.213806
14722,14.723985,459.709198
14723,14.724990,459.599304
14724,14.725983,459.398621
14725,14.726989,458.775177
14726,14.727987,459.314819
14727,14.729006,458.495056
14728,14.730006,458.656921
14729,14.730989,459.189667
14730,14.731982,459.132233
14731,14.732989,459.569885
14732,14.733983,459.121429
14733,14.734989,459.357483
14734,14.735982,458.383606
14735,14.736988,458.820129
14736,14.737985,458.789917
14737,14.738991,459.202148
14738,14.740000,458.897278
14739,14.740981,459.433746
14740,14.741988,459.250305
14741,14.742981,459.159424
14742,14.743987,459.498108
14743,14.744980,460.064087
14744,14.746004,459.372223
14745,14.746986,459.651611
14746,14.747983,458.648682
14747,14.748989,458.760834
14748,14.749983,458.908203
14749,14.751004,459.836334
14750,14.751986,459.242279
14751,14.752991,460.03009
14752,14.753986,459.517517
14753,14.754979,459.120728
14754,14.755985,458.817749
14755,14.756991,459.165771
14756,14.757989,459.1474
14757,14.758982,460.221283
14758,14.759989,458.677948
14759,14.760984,459.952362
14760,14.761998,459.733185
14761,14.762981,459.36908
14762,14.763988,459.146393
14763,14.764982,459.745544
14764,14.765989,459.281128
14765,14.766984,459.55249
14766,14.767981,459.620667
14767,14.768988,459.526428
14768,14.769981,460.174957
14769,14.770988,460.982483
14770,14.772020,459.65274
14771,14.772982,459.245758
14772,14.773989,460.186615
14773,14.774983,459.90152
14774,14.775990,459.13562
14775,14.776984,459.025146
14776,14.777980,459.02829
14777,14.778987,459.255707
14778,14.779982,458.994446
14779,14.780989,458.906189
14780,14.781985,459.588348
14781,14.782995,459.259552
14782,14.783987,460.053284
14783,14.784983,459.070709
14784,14.785990,459.110779
14785,14.786985,459.119263
14786,14.787982,458.55658
14787,14.788989,458.991943
14788,14.789984,459.434509
14789,14.790990,458.805481
14790,14.791983,459.237762
14791,14.792990,459.185791
14792,14.794005,459.111725
14793,14.794987,459.305481
14794,14.795981,459.773132
14795,14.796987,459.101105
14796,14.797984,459.14978
14797,14.798990,459.586548
14798,14.799984,459.132538
14799,14.800989,459.379517
14800,14.801984,459.203369
14801,14.802988,459.134827
14802,14.803983,459.307526
14803,14.805032,459.253174
14804,14.806002,458.761444
14805,14.806985,459.550415
14806,14.807981,459.8703
14807,14.808988,458.574615
14808,14.809981,459.233124
14809,14.810987,458.815704
14810,14.811980,459.507019
14811,14.812986,458.935425
14812,14.813980,459.174652
14813,14.814985,459.005981
14814,14.816003,459.538635
14815,14.816984,459.52948
14816,14.817982,458.846741
14817,14.818989,458.657288
14818,14.819983,459.310699
14819,14.820989,459.05719
14820,14.821983,459.276123
14821,14.822989,458.618408
14822,14.823983,458.827057
14823,14.824989,459.177795
14824,14.825982,458.497925
14825,14.826996,459.336853
14826,14.827981,458.824829
14827,14.828987,459.513824
14828,14.829983,459.812805
14829,14.830989,459.453705
14830,14.831983,459.310944
14831,14.832990,459.354614
14832,14.833984,458.932007
14833,14.834990,459.337372
14834,14.835983,459.057983
14835,14.836995,459.24176
14836,14.837980,459.033875
14837,14.838987,458.76416
14838,14.839980,459.587891
14839,14.840987,458.701447
14840,14.841982,459.403687
14841,14.842989,459.409546
14842,14.843984,459.660919
14843,14.844990,458.953888
14844,14.845984,459.06311
14845,14.846991,459.511505
14846,14.847997,459.264038
14847,14.848991,459.293274
14848,14.849986,458.973419
14849,14.850980,459.454132
14850,14.851987,459.569672
14851,14.852981,459.710052
14852,14.853988,459.576294
14853,14.854981,459.497192
14854,14.855987,459.354797
14855,14.856980,459.439209
14856,14.858016,458.814545
14857,14.858998,458.911438
14858,14.859980,458.302612
14859,14.860986,459.597137
14860,14.861999,459.58667
14861,14.862981,459.527893
14862,14.863988,459.604004
14863,14.864980,459.58371
14864,14.865987,459.766144
14865,14.866980,459.739838
14866,14.867989,460.153473
14867,14.868981,459.237701
14868,14.869997,459.703766
14869,14.870990,458.672577
14870,14.871983,459.2677
14871,14.872989,458.718872
14872,14.873981,458.738678
14873,14.874988,459.130493
14874,14.875983,459.4422
14875,14.876988,459.00238
14876,14.877985,459.065155
14877,14.878979,458.926392
14878,14.879985,459.173187
14879,14.880995,459.359161
14880,14.881989,459.302979
14881,14.882983,458.552887
14882,14.883989,458.685425
14883,14.884982,458.70932
14884,14.885990,459.327179
14885,14.886983,458.539185
14886,14.887979,458.693512
14887,14.888985,458.988068
14888,14.889981,459.306396
14889,14.891024,459.189667
14890,14.891981,458.950134
14891,14.892988,459.232574
14892,14.893983,459.11261
14893,14.894989,459.136292
14894,14.895983,458.62561
14895,14.896990,458.670166
14896,14.897987,459.229492
14897,14.898981,459.236572
14898,14.899988,459.138153
14899,14.900982,458.752289
14900,14.901998,459.494202
14901,14.902980,458.355774
14902,14.903987,458.717316
14903,14.904981,459.937134
14904,14.905987,458.479309
14905,14.906982,459.063385
14906,14.907979,459.412384
14907,14.908986,459.263977
14908,14.909980,458.930481
14909,14.910987,459.387299
14910,14.911980,458.957672
14911,14.913006,459.667877
14912,14.913987,459.618011
14913,14.914982,459.659607
14914,14.915988,459.56427
14915,14.916981,459.084473
14916,14.917980,459.926819
14917,14.918987,459.467865
14918,14.919982,458.96048
14919,14.920987,459.893738
14920,14.921979,459.45517
14921,14.923102,459.579132
14922,14.923984,458.849762
14923,14.924990,460.006805
14924,14.925984,459.277893
14925,14.926990,458.901215
14926,14.927986,-2.4882875e-17
14927,14.929060,459.54187
14928,14.929990,459.243164
14929,14.930984,459.256531
14930,14.931990,459.261719
14931,14.932984,459.485596
14932,14.933996,459.942413
14933,14.934990,459.865204
14934,14.935985,459.182526
14935,14.936989,459.50647
14936,14.937987,459.070709
14937,14.938981,459.505157
14938,14.939987,459.298981
14939,14.940979,459.080658
14940,14.941986,459.529175
14941,14.942979,459.869415
14942,14.943985,459.511749
14943,14.944999,459.022095
14944,14.945981,459.276825
14945,14.946989,459.161652
14946,14.947987,459.205536
14947,14.948981,458.854065
14948,14.949988,459.464874
14949,14.950981,459.713135
14950,14.951987,459.199005
14951,14.952980,458.822754
14952,14.953986,459.122162
14953,14.955056,458.743744
14954,14.955987,459.069702
14955,14.956995,459.205658
